"Date";"H";"Datenum"
"1907-09-04";0.36;33349
"1907-09-05";0.42;33350
"1907-09-06";0.54;33351
"1907-09-07";0.62;33352
"1907-09-08";0.51;33353
"1907-09-09";0.4;33354
"1907-09-10";0.36;33355
"1907-09-11";0.37;33356
"1907-09-12";0.41;33357
"1907-09-13";0.52;33358
"1907-09-14";0.5;33359
"1907-09-15";0.58;33360
"1907-09-16";0.58;33361
"1907-09-17";0.42;33362
"1907-09-18";0.37;33363
"1907-09-19";0.29;33364
"1907-09-20";0.15;33365
"1907-09-21";0.05;33366
"1907-09-22";-0.09;33367
"1907-09-23";-0.11;33368
"1907-09-24";-0.08;33369
"1907-09-25";-0.08;33370
"1907-09-26";1;33371
"1907-09-27";1.75;33372
"1907-09-28";4.28;33373
"1907-09-29";3.25;33374
"1907-09-30";4.8;33375
"1907-10-01";3.16;33376
"1907-10-02";2.46;33377
"1907-10-03";2;33378
"1907-10-04";2.5;33379
"1907-10-05";2.25;33380
"1907-10-06";1.79;33381
"1907-10-07";1.47;33382
"1907-10-08";1.2;33383
"1907-10-09";5.48;33384
"1907-10-10";6.68;33385
"1907-10-11";6.56;33386
"1907-10-12";4.5;33387
"1907-10-13";3.18;33388
"1907-10-14";3.35;33389
"1907-10-15";3.65;33390
"1907-10-16";4.82;33391
"1907-10-17";6.45;33392
"1907-10-18";6.7;33393
"1907-10-19";5.66;33394
"1907-10-20";3.9;33395
"1907-10-21";3.32;33396
"1907-10-22";3.02;33397
"1907-10-23";3.1;33398
"1907-10-24";3.62;33399
"1907-10-25";4.28;33400
"1907-10-26";3.45;33401
"1907-10-27";3.04;33402
"1907-10-28";2.82;33403
"1907-10-29";2.8;33404
"1907-10-30";2.58;33405
"1907-10-31";2.96;33406
"1907-11-01";2.7;33407
"1907-11-02";2.46;33408
"1907-11-03";3.72;33409
"1907-11-04";4.84;33410
"1907-11-05";3.4;33411
"1907-11-06";2.73;33412
"1907-11-07";2.43;33413
"1907-11-08";3.3;33414
"1907-11-09";5.98;33415
"1907-11-10";6.83;33416
"1907-11-11";6.83;33417
"1907-11-12";4.86;33418
"1907-11-13";5.03;33419
"1907-11-14";3.82;33420
"1907-11-15";3.3;33421
"1907-11-16";3.04;33422
"1907-11-17";2.84;33423
"1907-11-18";2.57;33424
"1907-11-19";2.35;33425
"1907-11-20";2.12;33426
"1907-11-21";1.99;33427
"1907-11-22";1.86;33428
"1907-11-23";1.76;33429
"1907-11-24";1.68;33430
"1907-11-25";1.56;33431
"1907-11-26";1.46;33432
"1907-11-27";1.45;33433
"1907-11-28";1.47;33434
"1907-11-29";1.57;33435
"1907-11-30";1.62;33436
"1907-12-01";1.59;33437
"1907-12-02";1.7;33438
"1907-12-03";1.72;33439
"1907-12-04";1.75;33440
"1907-12-05";1.78;33441
"1907-12-06";1.93;33442
"1907-12-07";3.28;33443
"1907-12-08";3.07;33444
"1907-12-09";3.18;33445
"1907-12-10";4.12;33446
"1907-12-11";4.28;33447
"1907-12-12";4.14;33448
"1907-12-13";3.78;33449
"1907-12-14";3.68;33450
"1907-12-15";3.66;33451
"1907-12-16";3.46;33452
"1907-12-17";3.4;33453
"1907-12-18";3.24;33454
"1907-12-19";3.06;33455
"1907-12-20";2.95;33456
"1907-12-21";2.81;33457
"1907-12-22";2.69;33458
"1907-12-23";2.56;33459
"1907-12-24";2.4;33460
"1907-12-25";1.98;33461
"1907-12-26";2.02;33462
"1907-12-27";1.98;33463
"1907-12-28";3.82;33464
"1907-12-29";4.06;33465
"1907-12-30";3.32;33466
"1907-12-31";3.04;33467
"1908-01-01";3.89;33468
"1908-01-02";3.6;33469
"1908-01-03";3.04;33470
"1908-01-04";2.72;33471
"1908-01-05";2.46;33472
"1908-01-06";2.2;33473
"1908-01-07";2.02;33474
"1908-01-08";1.88;33475
"1908-01-09";1.79;33476
"1908-01-10";1.72;33477
"1908-01-11";1.6;33478
"1908-01-12";1.62;33479
"1908-01-13";1.62;33480
"1908-01-14";1.6;33481
"1908-01-15";1.53;33482
"1908-01-16";1.45;33483
"1908-01-17";1.4;33484
"1908-01-18";1.3;33485
"1908-01-19";1.22;33486
"1908-01-20";1.2;33487
"1908-01-21";1.14;33488
"1908-01-22";1.12;33489
"1908-01-23";1.02;33490
"1908-01-24";1;33491
"1908-01-25";0.85;33492
"1908-01-26";0.75;33493
"1908-01-27";0.68;33494
"1908-01-28";0.64;33495
"1908-01-29";0.8;33496
"1908-01-30";1.3;33497
"1908-01-31";1.92;33498
"1908-02-01";1.92;33499
"1908-02-02";1.88;33500
"1908-02-03";1.83;33501
"1908-02-04";1.8;33502
"1908-02-05";1.65;33503
"1908-02-06";1.52;33504
"1908-02-07";1.41;33505
"1908-02-08";1.21;33506
"1908-02-09";1.02;33507
"1908-02-10";0.95;33508
"1908-02-11";0.88;33509
"1908-02-12";0.86;33510
"1908-02-13";0.8;33511
"1908-02-14";0.82;33512
"1908-02-15";0.84;33513
"1908-02-16";0.82;33514
"1908-02-17";0.79;33515
"1908-02-18";0.76;33516
"1908-02-19";0.99;33517
"1908-02-20";2.22;33518
"1908-02-21";2.58;33519
"1908-02-22";2.35;33520
"1908-02-23";2.26;33521
"1908-02-24";2.4;33522
"1908-02-25";2.85;33523
"1908-02-26";3.42;33524
"1908-02-27";3.52;33525
"1908-02-28";3.18;33526
"1908-02-29";2.97;33527
"1908-03-01";3;33528
"1908-03-02";3.1;33529
"1908-03-03";3.02;33530
"1908-03-04";2.9;33531
"1908-03-05";2.77;33532
"1908-03-06";2.62;33533
"1908-03-07";2.6;33534
"1908-03-08";2.54;33535
"1908-03-09";2.52;33536
"1908-03-10";2.46;33537
"1908-03-11";2.52;33538
"1908-03-12";2.76;33539
"1908-03-13";2.62;33540
"1908-03-14";2.5;33541
"1908-03-15";2.42;33542
"1908-03-16";2.32;33543
"1908-03-17";2.25;33544
"1908-03-18";2.18;33545
"1908-03-19";2.06;33546
"1908-03-20";1.94;33547
"1908-03-21";1.8;33548
"1908-03-22";1.68;33549
"1908-03-23";1.6;33550
"1908-03-24";1.58;33551
"1908-03-25";1.54;33552
"1908-03-26";1.52;33553
"1908-03-27";1.56;33554
